web_url,snippet,lead_paragraph,abstract,print_page,blog,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,subsection_name,byline,type_of_material,_id,word_count
http://www.nytimes.com/2010/01/01/world/middleeast/01yemen.html,"The man accused of trying to bomb an airplane used a school as a pretext to legally re-enter Yemen after being recruited by Al Qaeda, the school’s director believes.","Umar Farouk Abdulmutallab, the Nigerian man accused of trying to bomb an airplane last week, already spoke fluent Arabic by the time he arrived here in Yemen for classes last summer, impressing his instructors with his command of the language he had supposedly come to improve. Then, after he spent six weeks in and out of class, the school got him an exit visa, and on Sept. 21 even arranged for a car that took Mr. Abdulmutallab to the airport, the director said.","Umar Farouk Abdulmutallab, Nigian suspect in airline bomb plot, may have used Arabic language course at Sana Institute for the Arabic Language as reason to legally re-enter Yemen last summer after being recruited elsewhere by Al Qaeda; school director Muhammed al-Anasi and analysts wonder where Abdulmutallab was recruited and whether his return to Yemen and institute were organized for him to undergo training; ph",16,[],The New York Times,"[{""width""=>650, ""url""=>""images/2010/01/01/world/01yemen_CA0/popup.jpg"", ""height""=>449, ""subtype""=>""xlarge"", ""legacy""=>{""xlargewidth""=>650, ""xlargeheight""=>449, ""xlarge""=>""images/2010/01/01/world/01yemen_CA0/popup.jpg"", ""hasxlarge""=>""Y""}, ""type""=>""image""}]",Nigerian May Have Used Course in Yemen as Cover,"[{""name""=>""persons"", ""value""=>""ANASI, MUHAMMED AL-""}, {""name""=>""persons"", ""value""=>""ABDULMUTALLAB, UMAR FAROUK""}, {""name""=>""glocations"", ""value""=>""YEMEN""}, {""name""=>""glocations"", ""value""=>""DETROIT (MICH)""}, {""name""=>""glocations"", ""value""=>""AMSTERDAM (NETHERLANDS)""}, {""name""=>""glocations"", ""value""=>""NIGERIA""}, {""name""=>""glocations"", ""value""=>""SANA (YEMEN)""}, {""name""=>""organizations"", ""value""=>""SANA INSTITUTE FOR THE ARABIC LANGUAGE""}, {""name""=>""organizations"", ""value""=>""AL QAEDA""}, {""name""=>""organizations"", ""value""=>""NORTHWEST AIRLINES""}, {""name""=>""subject"", ""value""=>""AIRLINES AND AIRPLANES""}, {""name""=>""subject"", ""value""=>""BOMBS AND EXPLOSIVES""}, {""name""=>""subject"", ""value""=>""ISLAM""}, {""name""=>""subject"", ""value""=>""TERRORISM""}]",2010-01-01T00:00:00Z,article,Foreign Desk,World,,"{""person""=>[{""organization""=>"""", ""role""=>""reported"", ""firstname""=>""Steven"", ""rank""=>1, ""lastname""=>""ERLANGER""}], ""original""=>""By STEVEN ERLANGER; Robert F. Worth contributed reporting from Beirut, Lebanon""}",News,4fd2a4ba8eb7c8105d88b995,866
http://www.nytimes.com/2010/01/01/sports/golf/01tiger.html,"AT&T, whose logo had been emblazoned on Tiger Woods&#8217;s golf bag, said Thursday that it is ending its sponsorship agreement with him.","Tiger Woods needs a brand-new bag. AT&T, whose logo had been emblazoned on Woods's golf bag, said Thursday that it was ending its sponsorship agreement with him. In a brief statement, the company said it wished him well in the future.",,11,[],The New York Times,"[{""url""=>""images/2010/01/01/sports/01tiger_CA0/thumbStandard.jpg"", ""subtype""=>""thumbnail"", ""legacy""=>{""hasthumbnail""=>""Y"", ""thumbnailheight""=>75, ""thumbnail""=>""images/2010/01/01/sports/01tiger_CA0/thumbStandard.jpg""}, ""type""=>""image"", ""height""=>75}, {""width""=>395, ""url""=>""images/2010/01/01/sports/01tiger_CA0/sfSpan.jpg"", ""height""=>250, ""subtype""=>""xlarge"", ""legacy""=>{""xlargewidth""=>395, ""xlargeheight""=>250, ""xlarge""=>""images/2010/01/01/sports/01tiger_CA0/sfSpan.jpg"", ""hasxlarge""=>""Y""}, ""type""=>""image""}]",AT&T Is the Latest to Drop Woods,"[{""name""=>""persons"", ""value""=>""WOODS, TIGER""}, {""name""=>""organizations"", ""value""=>""AT&T CORP""}, {""name""=>""subject"", ""value""=>""GOLF""}]",2010-01-01T00:00:00Z,article,Sports Desk,Sports,,"{""person""=>[{""organization""=>"""", ""role""=>""reported"", ""firstname""=>""Ken"", ""rank""=>1, ""lastname""=>""BELSON""}], ""original""=>""By KEN BELSON""}",News,4fd2a4ed8eb7c8105d88bd5f,505
/data/daily/2010/01/01/606200.sgml,"Montana, the Football Championship Subdivision runner-up this season, promoted its wide receivers coach, Robin Pflugrad, to head coach. He replaces Bobby Hauck, who was named the coach at Nevada-Las Vegas after going 80-17 in seven seasons at Montana...","Montana, the Football Championship Subdivision runner-up this season, promoted its wide receivers coach, Robin Pflugrad, to head coach. He replaces Bobby Hauck, who was named the coach at Nevada-Las Vegas after going 80-17 in seven seasons at Montana with three appearances in the national championship game. (AP) Stump Mitchell, the running backs coach and assistant head coach of the Washington Redskins, has been offered the coaching job at Southern University. Southern fired Pete Richardson after 17 years, including a 6-5 season in 2009. Mitchell said he would make a decision after the Redskins' season ends Sunday. (AP)",,8,[],AP,[],Montana Promotes Coach,[],2010-01-01T00:00:00Z,article,Sports Desk,Sports,,"{""organization""=>""THE ASSOCIATED PRESS"", ""original""=>""By THE ASSOCIATED PRESS"", ""person""=>[]}",News,4fd2a4ed8eb7c8105d88bd65,102
http://www.nytimes.com/2010/01/01/us/01list.html,The Department of Defense has identified 931 American service members who have died as a part of the Afghan war and related operations. It confirmed the death of the following American on Thursday:.,"The Department of Defense has identified 931 American service members who have died as a part of the Afghan war and related operations. It confirmed the death of the following American on Thursday: SPINO, Ronald J., 45, Staff Sgt., Army; Waterbury, Conn.; 44th Medical Command.",Defense Department confirms death of one American service member in Afghan war (S),12,[],The New York Times,[],Names of the Dead,"[{""name""=>""glocations"", ""value""=>""AFGHANISTAN""}, {""name""=>""organizations"", ""value""=>""DEFENSE DEPARTMENT""}, {""name""=>""subject"", ""value""=>""UNITED STATES INTERNATIONAL RELATIONS""}, {""name""=>""subject"", ""value""=>""UNITED STATES DEFENSE AND MILITARY FORCES""}, {""name""=>""subject"", ""value""=>""AFGHANISTAN WAR (2001- )""}, {""name""=>""subject"", ""value""=>""TERRORISM""}, {""name""=>""subject"", ""value""=>""DEATHS (OBITUARIES)""}]",2010-01-01T00:00:00Z,article,Foreign Desk,World; Washington,,,List,4fd2a6998eb7c8105d88f277,45
http://query.nytimes.com/gst/fullpage.html?res=940CE4D81F3DF932A35752C0A9669D8B63,"DANCE     In New York, the dance New Year starts on Jan. 5: new year because of new work. Pacific Northwest Ballet is at the Joyce Theater on Tuesday through Jan. 10 with a quadruple bill of pieces hitherto unseen in New York. Here the great point of...","DANCE In New York, the dance New Year starts on Jan. 5: new year because of new work. Pacific Northwest Ballet is at the Joyce Theater on Tuesday through Jan. 10 with a quadruple bill of pieces hitherto unseen in New York. Here the great point of interest is ''Opus 111,'' made by one of the few choreographers today capable of greatness, Twyla Tharp, to a Brahms string quintet. (Ms. Tharp made it for this Seattle company in 2008, a year in which she choreographed for three of America's leading ballet troupes.) The company also presents the New York premieres of ''3 Movements'' by Benjamin Millepied, set to music by Steve Reich; ''Für Alina'' by Edwaard Liang; and ''Mopey'' by Marco Goecke.","Alastair Macaulay looks forward to Pacific Northwest Ballet and Richard Alston Dance Company, which will both be performing at Joyce Theater in January; photo (M)",2,[],The New York Times,[],"Experimental Artists, Introspective Plays","[{""name""=>""organizations"", ""value""=>""PACIFIC NORTHWEST BALLET""}, {""name""=>""organizations"", ""value""=>""ALSTON, RICHARD, DANCE COMPANY""}, {""name""=>""subject"", ""value""=>""DANCING""}]",2010-01-01T00:00:00Z,article,"Movies, Performing Arts/Weekend Desk",Movies; Arts,,"{""person""=>[{""organization""=>"""", ""role""=>""reported"", ""firstname""=>""Alastair"", ""rank""=>1, ""lastname""=>""MACAULAY""}], ""original""=>""By ALASTAIR MACAULAY""}",News,4fd275a38eb7c8105d835872,345
/data/daily/2010/01/01/604135.sgml,"The N.F.L. fined the Tennessee defensive coordinator Chuck Cecil $20,000 for verbal abuse of a game official for his sideline comments in the Titans' 42-17 loss to San Diego on Dec. 25.     The Titans had just been flagged for roughing Philip Rivers...","The N.F.L. fined the Tennessee defensive coordinator Chuck Cecil $20,000 for verbal abuse of a game official for his sideline comments in the Titans' 42-17 loss to San Diego on Dec. 25. The Titans had just been flagged for roughing Philip Rivers when an official heard Cecil say something. The Titans were penalized another 15 yards for unsportsmanlike conduct.",,12,[],AP,[],N.F.L. Hands Out Fines,[],2010-01-01T00:00:00Z,article,Sports Desk,Sports,,"{""organization""=>""THE ASSOCIATED PRESS"", ""original""=>""By THE ASSOCIATED PRESS"", ""person""=>[]}",News,4fd276ab8eb7c8105d8376cd,132
/data/daily/2010/01/01/842893.sgml,"Fulham has lent the American forward Eddie Johnson to the Greek club Aris through June. Johnson, 25, has made only four appearances and one start for the Cottagers this season. He left Major League Soccer's Kansas City Wizards to sign with Fulham in...","Fulham has lent the American forward Eddie Johnson to the Greek club Aris through June. Johnson, 25, has made only four appearances and one start for the Cottagers this season. He left Major League Soccer's Kansas City Wizards to sign with Fulham in January 2008, then was lent to Cardiff City for the 2008-9 season. Last month, he made his first appearance for the United States national team since June 2008.",,8,[],AP,[],From Fulham To Greece,[],2010-01-01T00:00:00Z,article,Sports Desk,Sports,,"{""organization""=>""THE ASSOCIATED PRESS"", ""original""=>""By THE ASSOCIATED PRESS"", ""person""=>[]}",News,4fd276c78eb7c8105d837ce0,75
/data/daily/2010/01/01/555720.sgml,"Brandon Dubinsky's goal at 11 minutes 49 seconds of the third period Thursday night gave the Rangers a 2-1 victory against the host Carolina Hurricanes.     Dubinsky, who called the Rangers' 6-0 loss to Philadelphia on Wednesday the worst N.H.L. game...","Brandon Dubinsky's goal at 11 minutes 49 seconds of the third period Thursday night gave the Rangers a 2-1 victory against the host Carolina Hurricanes. Dubinsky, who called the Rangers' 6-0 loss to Philadelphia on Wednesday the worst N.H.L. game he had ever played, scored the winner off an assist from Marian Gaborik. Gaborik, who has 26 goals this season, became the fourth N.H.L. player to reach 50 points this season. He assisted on both goals.",,10,[],AP,[],Rangers Rebound to Edge the Hurricanes,[],2010-01-01T00:00:00Z,article,Sports Desk,Sports,,"{""organization""=>""THE ASSOCIATED PRESS"", ""original""=>""By THE ASSOCIATED PRESS"", ""person""=>[]}",News,4fd292958eb7c8105d86bd1a,460
http://www.nytimes.com/2010/01/01/theater/01arts-RAGTIMEGETSA_BRF.html,"The lead producer of the Broadway production of “Ragtime” said the musical revival, which had been scheduled to close on Sunday, will instead run for one additional week.","The lead producer of the Broadway production of ''Ragtime'' said the musical revival, which had been scheduled to close on Sunday, will instead run for one additional week because of demand from theatergoers. The producer, Kevin McCollum, who on Monday announced a closing date of Jan. 3, said on Wednesday that after that news ticket sales had ''increased strongly,'' and that he and his fellow producers believe there would be solid audience demand for the show through next week. Mr. McCollum said the revival must close Jan. 10 to clear the way for the production following ''Ragtime'' into the Neil Simon Theater. That production has yet to be announced. Asked what had changed between Monday and Wednesday afternoon, Mr. McCollum said: ''It's demand. It's that people were waiting to see 'Ragtime,' and they know it's still here, so we're getting a great amount of interest in tickets.''","Broadway production of play Ragtime, which had been scheduled to close Jan 3, will run for one additional week due to high demand (S)",6,[],The New York Times,[],'Ragtime' Gets A Week's Reprieve,"[{""name""=>""creative_works"", ""value""=>""RAGTIME (PLAY)""}, {""name""=>""subject"", ""value""=>""SHUTDOWNS (INSTITUTIONAL)""}, {""name""=>""subject"", ""value""=>""THEATER""}]",2010-01-01T00:00:00Z,article,"Movies, Performing Arts/Weekend Desk",Movies; Arts; Theater,,"{""person""=>[{""organization""=>"""", ""role""=>""reported"", ""firstname""=>""Patrick"", ""rank""=>1, ""lastname""=>""HEALY""}], ""original""=>""By PATRICK  HEALY; Compiled by JULIE BLOOM""}",News,4fd292998eb7c8105d86c0c0,149
http://query.nytimes.com/gst/fullpage.html?res=9C05E5DD1E3DF932A35752C0A9669D8B63,"MORE THEATER     Young Jean Lee pounces on big themes in her plays -- Christianity (''Church''), African-Americans (''The Shipment''), Asians (''Songs of the Dragons Flying to Heaven'') -- with a provocative, unbalanced and satirical sensibility....","MORE THEATER Young Jean Lee pounces on big themes in her plays -- Christianity (''Church''), African-Americans (''The Shipment''), Asians (''Songs of the Dragons Flying to Heaven'') -- with a provocative, unbalanced and satirical sensibility. It's like looking through glasses with one cracked lens.","Erik Piepenburg discusses two upcoming plays: Lear, written and directed by Young Jean Lee for Soho Rep, and Elevator Repair Service's Gatz at American Repertory Theater in Cambridge, Mass (M)",2,[],The New York Times,[],"Experimental Artists, Introspective Plays","[{""name""=>""persons"", ""value""=>""LEE, YOUNG JEAN""}, {""name""=>""glocations"", ""value""=>""CAMBRIDGE (MASS)""}, {""name""=>""organizations"", ""value""=>""AMERICAN REPERTORY THEATER""}, {""name""=>""organizations"", ""value""=>""ELEVATOR REPAIR SERVICE""}, {""name""=>""subject"", ""value""=>""THEATER""}]",2010-01-01T00:00:00Z,article,"Movies, Performing Arts/Weekend Desk",Movies; Arts; Theater,,"{""person""=>[{""organization""=>"""", ""role""=>""reported"", ""firstname""=>""Erik"", ""rank""=>1, ""lastname""=>""PIEPENBURG""}], ""original""=>""By ERIK PIEPENBURG""}",News,4fd2980c8eb7c8105d874fa1,335
http://www.legacy.com/Link.asp?I=LS000138040729,"<!-- MORTON M ROSS -->ROSS--Morton M., 94, died peacefully at home Thursday, December 31st, 2009. Cherished brother of Leonard, loving father of Regina and MayLisa and their husbands Derek and John and beloved grandfather of Casey, Kylie, Gabrielle...","<!-- MORTON M ROSS -->ROSS--Morton M., 94, died peacefully at home Thursday, December 31st, 2009. Cherished brother of Leonard, loving father of Regina and MayLisa and their husbands Derek and John and beloved grandfather of Casey, Kylie, Gabrielle and Rachel. Services private. In lieu of flowers, donations may be made to Mt. Sinai Visiting Doctors would be appreciated.<br><br>
 ",,,[],The New York Times,[],"Paid Notice: Deaths  ROSS, MORTON M.",[],2010-01-01T00:00:00Z,article,Classified,Paid Death Notices,,,Paid Death Notice,5213fe6179881007d590d6de,54
http://www.nytimes.com/slideshow/2010/01/01/travel/escapes/20100101-boston-slideshow_index.html,The city that was divided by the Central Artery has been knit back together.,The city that was divided by the Central Artery has been knit back together.,,,[],,[],Along Boston’s Harbor,"[{""name""=>""subject"", ""value""=>""TRAVEL AND VACATIONS""}, {""name""=>""organizations"", ""value""=>""""}, {""name""=>""glocations"", ""value""=>""BOSTON (MASS)""}, {""name""=>""persons"", ""value""=>""""}, {""name""=>""creative_works"", ""value""=>""""}]",2010-01-01T00:00:00Z,multimedia,,,,,,504a8ca41c22dfde670c45d8,20
http://thequad.blogs.nytimes.com/2010/01/01/outback-bowl-northwestern-8-4-vs-auburn-7-5/,Both the Wildcats and the Tigers had up-and-down seasons.,"Despite hiring a young coach with an underwhelming resume, Auburn has spent the majority of this season in the shadow of Tennessee and its rookie coach, Lane Kiffin. This has been a luxury at times -- especially when you lose five of your last six against F.B.S. competition -- and unfortunate at others, such as during a 5-0 start. Northwestern, which actually lost to Syracuse, can commiserate with Auburn's up-and-down play. However, unlike Auburn, Northwestern played its best football in the final month, ending the year with wins over Iowa and Wisconsin.",Both the Wildcats and the Tigers had up-and-down seasons.,,[],The New York Times,[],Outback Bowl: Northwestern (8-4) vs. Auburn (7-5),"[{""rank""=>""1"", ""name""=>""type_of_material"", ""value""=>""News""}]",2010-01-01T00:15:33Z,blogpost,,Sports,,"{""person""=>[{""organization""=>"""", ""role""=>""reported"", ""firstname""=>""Paul"", ""rank""=>1, ""lastname""=>""MYERBERG""}], ""original""=>""By PAUL MYERBERG""}",Blog,4fd399718eb7c8105d8d54c1,645
http://bayarea.blogs.nytimes.com/2010/01/01/can-the-zeppelin-stay-aloft-highlights-of-our-bay-area-report-for-friday/,"Can the first zeppelin to fly over the United States in seven decades make a profit? The Bay Area report looks at that question and at the region itself, in pictures taken from that craft. Also: ganja philanthrophy and new tea houses.","Somewhere Over the Rainbow, Zeppelin Profits Wait | The 246-foot zeppelin ""Eureka,"" which has been flying out of Mountain View's Moffett Field for 14 months now, already could contend for many prizes: First dirigible to fly over the United States in more than 70 years, largest craft of its type in the country (almost 60 foot longer than the Goodyear blimp), and so forth. But it is also in contention for a more dubious award: worst timing for the launch of a high-end tourist-and-advertising venture. In 2007, the Bay Area seemed ideal for all three of the company's planned revenue streams, from fees for scientific research to its $495-per-head tickets. Now the question is whether it can float above the roiling economy long enough to come to a safe and profitable landing.","Can the first zeppelin to fly over the United States in seven decades make a profit? The Bay Area report looks at that question and at the region itself, in pictures taken from that craft. Also: ganja philanthrophy and new tea houses.",,[],The New York Times,[],Can the Zeppelin Stay Aloft? Highlights of Our Bay Area Report for Friday,"[{""rank""=>""1"", ""name""=>""type_of_material"", ""value""=>""News""}]",2010-01-01T00:37:52Z,blogpost,,U.S.,,"{""organization""=>""THE NEW YORK TIMES"", ""original""=>""By THE NEW YORK TIMES"", ""person""=>[]}",Blog,4fd399398eb7c8105d8d4dbd,320
http://www.nytimes.com/video/2010/01/01/fashion/1247466356619/on-the-street-quicksilver.html,"From silver to pearl gray, a fresh fashion color was worn by many during the holiday season.","From silver to pearl gray, a fresh fashion color was worn by many during the holiday season.",,,[],The New York Times,"[{""subtype""=>""wide"", ""url""=>""images/2010/01/01/fashion/1.1street.190.jpg"", ""height""=>126, ""width""=>190, ""legacy""=>{""wide""=>""images/2010/01/01/fashion/1.1street.190.jpg"", ""wideheight""=>""126"", ""widewidth""=>""190""}, ""type""=>""image""}, {""subtype""=>""thumbnail"", ""url""=>""images/2010/01/01/fashion/7245_1_onthestreet_75x75.jpg"", ""height""=>75, ""width""=>75, ""legacy""=>{""thumbnailheight""=>""75"", ""thumbnail""=>""images/2010/01/01/fashion/7245_1_onthestreet_75x75.jpg"", ""thumbnailwidth""=>""75""}, ""type""=>""image""}]",On the Street | Quicksilver,"[{""value""=>""Cunningham, Bill"", ""is_major""=>""N"", ""rank""=>""1"", ""name""=>""persons""}, {""value""=>""Fashion and Apparel"", ""is_major""=>""N"", ""rank""=>""2"", ""name""=>""subject""}]",2010-01-01T00:45:20Z,multimedia,Fashion & Style,Fashion & Style,,"{""person""=>[{""firstname""=>""Simone"", ""middlename""=>""S."", ""lastname""=>""Oliver"", ""rank""=>1, ""role""=>""reported"", ""organization""=>""""}], ""original""=>""Simone S. Oliver""}",Video,524767007988105ad44f3cad,17
http://video.nytimes.com/video/2010/01/01/fashion/1247466356619/on-the-street-quicksilver.html,"From silver to pearl gray, a fresh fashion color was worn by many during the holiday season.",,,,[],The New York Times,[],On the Street | Quicksilver,[],2010-01-01T00:45:20Z,multimedia,,Fashion & Style,,,Video,504a76191c22dfde670bb944,0
http://thequad.blogs.nytimes.com/2010/01/01/capital-one-bowl-no-13-penn-state-10-2-vs-no-12-lsu-9-3/,Penn State and L.S.U. meet in the 2010 Capital One Bowl.,"For the second time today, the Southeastern Conference will meet the Big Ten. The competition between the two power conferences has been relatively lopsided in recent years, most notably in the national championship game. The general feeling is that teams from the Big Ten lack the team speed to stay with teams from the SEC. To be honest, it's difficult to argue with that stance. In terms of this matchup, Penn State can take solace in the fact that it is simply more consistent on offense, a side of the ball that has given L.S.U. fits over the past two seasons.",Penn State and L.S.U. meet in the 2010 Capital One Bowl.,,[],The New York Times,[],Capital One Bowl: No. 13 Penn State (10-2) vs. No. 12 L.S.U. (9-3),"[{""rank""=>""1"", ""name""=>""type_of_material"", ""value""=>""News""}]",2010-01-01T01:00:11Z,blogpost,,Sports,,"{""person""=>[{""organization""=>"""", ""role""=>""reported"", ""firstname""=>""Paul"", ""rank""=>1, ""lastname""=>""MYERBERG""}], ""original""=>""By PAUL MYERBERG""}",Blog,4fd399388eb7c8105d8d4d33,696
http://bayarea.blogs.nytimes.com/2010/01/01/the-last-remaining-aids-hospice-in-california/,"Maitri, the last remaining hospice in California caring exclusively for people dying from AIDS, is a reminder that the AIDS pandemic isn't over. It accepts donations from people who run medical marijuana dispensaries.","This week's Barbary Coast column is about people who have become millionaires running medical marijuana dispensaries. Some are trying to give away their new-found wealth, but often charities won't take it due to the legal gray zone of the money's origin. Selling pot is still a federal crime.","Maitri, the last remaining hospice in California caring exclusively for people dying from AIDS, is a reminder that the AIDS pandemic isn't over. It accepts donations from people who run medical marijuana dispensaries.",,[],The New York Times,[],The Last Remaining AIDS Hospice in California,"[{""rank""=>""1"", ""name""=>""type_of_material"", ""value""=>""News""}]",2010-01-01T01:35:05Z,blogpost,,U.S.,,"{""person""=>[{""organization""=>"""", ""role""=>""reported"", ""firstname""=>""Scott"", ""rank""=>1, ""lastname""=>""JAMES""}], ""original""=>""By SCOTT JAMES""}",Blog,4fd399198eb7c8105d8d483b,225
http://thequad.blogs.nytimes.com/2010/01/01/gator-bowl-no-16-west-virginia-9-3-vs-florida-state-6-6/,Bobby Bowden coaches in his final game in the 2010 Gator Bowl.,"You owe it to Bobby Bowden, the departing Florida State coach, to watch this game. If you're not a West Virginia fan, you owe it to Bowden to root for the Seminoles. This is especially true if you're upset about the manner in which the university severed its relationship with the legendary coach, who is responsible for making the program into the power it was for decades and the team it is today. Unfortunately, what it is today is an average team, an unfitting end for a coach who certainly ranks among the best in the history of the sport. The 34-year F.S.U. coach has seemingly come full circle; he began his major college coaching career at West Virginia, and is hoping to avoid his first losing season since 1976, his first year in Tallahassee.",Bobby Bowden coaches in his final game in the 2010 Gator Bowl.,,[],The New York Times,[],Gator Bowl: No. 16 West Virginia (9-3) vs. Florida State (6-6),"[{""rank""=>""1"", ""name""=>""type_of_material"", ""value""=>""News""}]",2010-01-01T02:00:59Z,blogpost,,Sports,,"{""person""=>[{""organization""=>"""", ""role""=>""reported"", ""firstname""=>""Paul"", ""rank""=>1, ""lastname""=>""MYERBERG""}], ""original""=>""By PAUL MYERBERG""}",Blog,4fd399818eb7c8105d8d57c7,723
http://schott.blogs.nytimes.com/2010/01/01/words-of-2009-and-the-2000s/,"As the year drew to a close, linguistic authorities from around the globe were busy selecting the words that defined 2009, and the decade. Notable candidates - from ""Admonish"" to ""Vampire Squid"" are collected below.","As the year drew to a close, linguistic authorities from around the globe were busy selecting the words that defined 2009, and the decade.","As the year drew to a close, linguistic authorities from around the globe were busy selecting the words that defined 2009, and the decade. Notable candidates - from ""Admonish"" to ""Vampire Squid"" are collected below.",,[],The New York Times,[],Words of 2009 and the 2000s,"[{""rank""=>""1"", ""name""=>""type_of_material"", ""value""=>""News""}]",2010-01-01T05:18:20Z,blogpost,,Opinion,,"{""person""=>[{""organization""=>"""", ""role""=>""reported"", ""firstname""=>""Ben"", ""rank""=>1, ""lastname""=>""SCHOTT""}], ""original""=>""By BEN SCHOTT""}",Blog,4fd399558eb7c8105d8d524a,633
http://thecaucus.blogs.nytimes.com/2010/01/01/the-weekend-word-new-year-old-issues/,"Immigration. Judicial gridlock. Job creation. The calendar may proclaim a new year but a lot of the issues facing the country look very, very familiar.",In Today's Times:,"Immigration. Judicial gridlock. Job creation. The calendar may proclaim a new year but a lot of the issues facing the country look very, very familiar.",,[],The New York Times,[],"The Weekend Word: New Year, Old Issues","[{""rank""=>""1"", ""name""=>""type_of_material"", ""value""=>""News""}]",2010-01-01T06:00:09Z,blogpost,,U.S.,,"{""person""=>[{""firstname""=>""Susan"", ""middlename""=>""Jo"", ""lastname""=>""KELLER"", ""rank""=>1, ""role""=>""reported"", ""organization""=>""""}], ""original""=>""By SUSAN JO KELLER""}",Blog,4fd399778eb7c8105d8d559f,503
http://fifthdown.blogs.nytimes.com/2010/01/01/week-17-matchups/,The final week of the regular season features a confusing scramble for playoff spots in the A.F.C.,All games are Sunday. All times Eastern.,The final week of the regular season features a confusing scramble for playoff spots in the A.F.C.,,[],The New York Times,[],Week 17 N.F.L. Matchups,"[{""rank""=>""1"", ""name""=>""type_of_material"", ""value""=>""News""}]",2010-01-01T06:00:39Z,blogpost,,Sports,,"{""person""=>[{""organization""=>"""", ""role""=>""reported"", ""firstname""=>""Mike"", ""rank""=>1, ""lastname""=>""TANIER""}], ""original""=>""By MIKE TANIER""}",Blog,4fd398c98eb7c8105d8d3b0a,2300
http://learning.blogs.nytimes.com/2010/01/01/special-news-quiz-farewell-2009/,Say goodbye to 2009 by taking our 15-question quiz.,"Say goodbye to 2009 by taking our 15-question quiz. After you answer each question, click on the related resource to see a Times article, Topic Page, blog post or timeline. (For a print version of the quiz, download this PDF.)",Say goodbye to 2009 by taking our 15-question quiz.,,[],The New York Times,[],"Special News Quiz | Farewell, 2009","[{""rank""=>""1"", ""name""=>""type_of_material"", ""value""=>""News""}]",2010-01-01T06:11:44Z,blogpost,,U.S.,,"{""person""=>[{""organization""=>"""", ""role""=>""reported"", ""firstname""=>""Annissa"", ""rank""=>1, ""lastname""=>""HAMBOUZ""}, {""organization""=>"""", ""role""=>""reported"", ""firstname""=>""Katherine"", ""rank""=>2, ""lastname""=>""SCHULTEN""}], ""original""=>""By ANNISSA HAMBOUZ and KATHERINE SCHULTEN""}",Blog,4fd399788eb7c8105d8d56d4,159
http://economix.blogs.nytimes.com/2010/01/01/is-community-rating-in-health-insurance-fair/,Exploring the concept of what is fair when it comes to health insurance premiums.,Uwe E. Reinhardt is an economics professor at Princeton.,Exploring the concept of what is fair when it comes to health insurance premiums.,,[],The New York Times,[],Is 'Community Rating' in Health Insurance  Fair?,"[{""rank""=>""1"", ""name""=>""type_of_material"", ""value""=>""News""}]",2010-01-01T07:01:21Z,blogpost,,Business Day,,,Blog,4fd399128eb7c8105d8d4779,919
http://cityroom.blogs.nytimes.com/2010/01/01/on-the-road-where-the-erie-canal-started/,"Construction of the Erie Canal began on July 4, 1817, near Rome, N.Y. The canal revolutionized transportation, commerce and industry.","ROME, N.Y. -- Rome wasn't built in a day. Neither was the Erie Canal. But the canal -- which along with New York City's harbor gave the emerging metropolis a key advantage in its rise to economic pre-eminence in the 19th century -- started here in Rome.","Construction of the Erie Canal began on July 4, 1817, near Rome, N.Y. The canal revolutionized transportation, commerce and industry.",,[],The New York Times,[],On the Road: Where the Erie Canal Started,"[{""rank""=>""1"", ""name""=>""type_of_material"", ""value""=>""News""}]",2010-01-01T07:30:27Z,blogpost,,N.Y. / Region,,"{""person""=>[{""organization""=>"""", ""role""=>""reported"", ""firstname""=>""Sewell"", ""rank""=>1, ""lastname""=>""CHAN""}], ""original""=>""By SEWELL CHAN""}",Blog,4fd399238eb7c8105d8d48b1,484
http://thequad.blogs.nytimes.com/2010/01/01/rose-bowl-no-8-ohio-state-10-2-vs-no-7-oregon-10-2/,"The B.C.S. begins with the Rose Bowl, which pits the champion of the Big Ten, Ohio State, against Oregon of the Pac-10.","The B.C.S. begins its controversial season with the Rose Bowl (Game Presented by Citi), which pits the champions of the Big Ten, Ohio State, against Oregon of the Pac-10. For Ohio State, this game presents another shot at redemption. The Buckeyes have become a punchline for bowl season incompetence because of their three consecutive B.C.S. setbacks, including losses to Florida and L.S.U. in consecutive national championship games. For Oregon, the Rose Bowl can serve as another high note in a year to remember. Before we forget, these Ducks experienced what looked to be a monumental defeat in the season opener against Bose State; I can admit I thought Oregon would not recover from that 19-8 loss. Recover it did, and its enters this game with a very good chance at winning the program's first Rose Bowl since 1917.","The B.C.S. begins with the Rose Bowl, which pits the champion of the Big Ten, Ohio State, against Oregon of the Pac-10.",,[],The New York Times,[],Rose Bowl: No. 8 Ohio State (10-2) vs. No. 7 Oregon (10-2),"[{""rank""=>""1"", ""name""=>""type_of_material"", ""value""=>""News""}]",2010-01-01T08:00:03Z,blogpost,,Sports,,"{""person""=>[{""organization""=>"""", ""role""=>""reported"", ""firstname""=>""Paul"", ""rank""=>1, ""lastname""=>""MYERBERG""}], ""original""=>""By PAUL MYERBERG""}",Blog,4fd399778eb7c8105d8d5606,717
