web_url,snippet,lead_paragraph,abstract,print_page,blog,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,subsection_name,byline,type_of_material,_id,word_count
http://www.nytimes.com/2012/01/01/fashion/some-reservations-about-study-abroad-programs-in-egypt-after-curfew.html,"Many students, parents and college administrators are thinking twice about study-abroad programs in Egypt.","Many students, parents and college administrators are thinking twice about study-abroad programs in Egypt.",,5,[],The New York Times,"[{""width""=>600, ""url""=>""images/2012/01/01/fashion/01AFTERCURFEW_SPAN/01AFTERCURFEW_SPAN-articleLarge.jpg"", ""height""=>360, ""subtype""=>""xlarge"", ""legacy""=>{""xlargewidth""=>""600"", ""xlarge""=>""images/2012/01/01/fashion/01AFTERCURFEW_SPAN/01AFTERCURFEW_SPAN-articleLarge.jpg"", ""xlargeheight""=>""360""}, ""type""=>""image""}, {""width""=>75, ""url""=>""images/2012/01/01/fashion/01AFTERCURFEW_SPAN/01AFTERCURFEW_SPAN-thumbStandard.jpg"", ""height""=>75, ""subtype""=>""thumbnail"", ""legacy""=>{""thumbnailheight""=>""75"", ""thumbnail""=>""images/2012/01/01/fashion/01AFTERCURFEW_SPAN/01AFTERCURFEW_SPAN-thumbStandard.jpg"", ""thumbnailwidth""=>""75""}, ""type""=>""image""}]",Reservations on Studying in Egypt,"[{""rank""=>""5"", ""is_major""=>""N"", ""value""=>""Americans Abroad"", ""name""=>""subject""}, {""rank""=>""1"", ""is_major""=>""Y"", ""value""=>""Colleges and Universities"", ""name""=>""subject""}, {""rank""=>""8"", ""is_major""=>""N"", ""value""=>""International Relations"", ""name""=>""subject""}, {""rank""=>""6"", ""is_major""=>""N"", ""value""=>""Evacuations and Evacuees"", ""name""=>""subject""}, {""rank""=>""9"", ""is_major""=>""N"", ""value""=>""Egypt"", ""name""=>""glocations""}, {""rank""=>""7"", ""is_major""=>""N"", ""value""=>""Curfews"", ""name""=>""subject""}, {""rank""=>""3"", ""is_major""=>""Y"", ""value""=>""Middle East and North Africa Unrest (2010- )"", ""name""=>""subject""}, {""rank""=>""2"", ""is_major""=>""N"", ""value""=>""Politics and Government"", ""name""=>""subject""}, {""rank""=>""10"", ""is_major""=>""Y"", ""value""=>""International Study and Teaching"", ""name""=>""subject""}, {""rank""=>""4"", ""is_major""=>""N"", ""value""=>""Demonstrations, Protests, and Riots"", ""name""=>""subject""}]",2012-01-01T00:00:00Z,article,Styles,Fashion & Style,,"{""contributor""=>"""", ""person""=>[{""organization""=>"""", ""role""=>""reported"", ""firstname""=>""Jennifer"", ""rank""=>1, ""lastname""=>""CONLIN""}], ""original""=>""By JENNIFER CONLIN""}",News,515b7cdafdc59278db00b396,511
http://www.nytimes.com/2012/01/01/opinion/sunday/the-words-that-defined-2011.html,"Among this year’s list of catchwords, “occupy” should be with us a while, but will “crankshaft” be on the tip of the tongue?","Among this year’s list of catchwords, “occupy” should be with us a while, but will “crankshaft” be on the tip of the tongue?",,5,[],The New York Times,"[{""width""=>600, ""url""=>""images/2012/01/01/sunday-review/01BUZZWORDSsub/01BUZZWORDSsub-articleLarge.jpg"", ""height""=>286, ""subtype""=>""xlarge"", ""legacy""=>{""xlargewidth""=>""600"", ""xlarge""=>""images/2012/01/01/sunday-review/01BUZZWORDSsub/01BUZZWORDSsub-articleLarge.jpg"", ""xlargeheight""=>""286""}, ""type""=>""image""}, {""width""=>75, ""url""=>""images/2012/01/01/sunday-review/01BUZZWORDSsub/01BUZZWORDSsub-thumbStandard.jpg"", ""height""=>75, ""subtype""=>""thumbnail"", ""legacy""=>{""thumbnailheight""=>""75"", ""thumbnail""=>""images/2012/01/01/sunday-review/01BUZZWORDSsub/01BUZZWORDSsub-thumbStandard.jpg"", ""thumbnailwidth""=>""75""}, ""type""=>""image""}]",Which Words Will Live On?,"[{""rank""=>""1"", ""is_major""=>""Y"", ""value""=>""English Language"", ""name""=>""subject""}, {""rank""=>""2"", ""is_major""=>""Y"", ""value""=>""Two Thousand Eleven"", ""name""=>""subject""}]",2012-01-01T00:00:00Z,article,OpEd,Opinion,,"{""contributor""=>"""", ""person""=>[{""organization""=>"""", ""role""=>""reported"", ""firstname""=>""Grant"", ""rank""=>1, ""lastname""=>""BARRETT""}], ""original""=>""By GRANT BARRETT""}",Op-Ed,515b7d26fdc59278db00b3f7,1099
http://www.nytimes.com/2012/01/01/opinion/sunday/scientific-answers-to-the-mysteries-of-childrens-literature.html,What does Brown Bear really see? Applying scientific research to some of the classic mysteries of children’s literature.,What does Brown Bear really see? Applying scientific research to some of the classic mysteries of children’s literature.,,9,[],The New York Times,"[{""width""=>75, ""url""=>""images/2012/01/01/sunday-review/01GRAY/01GRAY-thumbStandard.jpg"", ""height""=>75, ""subtype""=>""thumbnail"", ""legacy""=>{""thumbnailheight""=>""75"", ""thumbnail""=>""images/2012/01/01/sunday-review/01GRAY/01GRAY-thumbStandard.jpg"", ""thumbnailwidth""=>""75""}, ""type""=>""image""}]","Story Time, Debunked","[{""rank""=>""1"", ""is_major""=>""N"", ""value""=>""Children and Childhood"", ""name""=>""subject""}, {""rank""=>""3"", ""is_major""=>""N"", ""value""=>""Science and Technology"", ""name""=>""subject""}, {""rank""=>""2"", ""is_major""=>""Y"", ""value""=>""Books and Literature"", ""name""=>""subject""}]",2012-01-01T00:00:00Z,article,OpEd,Opinion,,"{""contributor""=>"""", ""person""=>[{""organization""=>"""", ""role""=>""reported"", ""firstname""=>""Alexandra"", ""rank""=>1, ""lastname""=>""HOROWITZ""}, {""organization""=>"""", ""role""=>""reported"", ""firstname""=>""Ammon"", ""rank""=>2, ""lastname""=>""SHEA""}], ""original""=>""By ALEXANDRA HOROWITZ and AMMON SHEA""}",Op-Ed,515b7d7ffdc59278db00b452,826
http://www.nytimes.com/2012/01/01/travel/the-whitsunday-islands-australia-by-sailboat.html,"Eight days bareboat sailing in the Whitsunday Islands off Queensland, Australia.","Eight days bareboat sailing in the Whitsunday Islands off Queensland, Australia.",,8,[],The New York Times,"[{""width""=>190, ""url""=>""images/2012/01/01/travel/01map-explorer/01map-explorer-thumbWide.jpg"", ""height""=>126, ""subtype""=>""wide"", ""legacy""=>{""wide""=>""images/2012/01/01/travel/01map-explorer/01map-explorer-thumbWide.jpg"", ""wideheight""=>""126"", ""widewidth""=>""190""}, ""type""=>""image""}, {""width""=>600, ""url""=>""images/2012/01/01/travel/01EXP1_SPAN/01EXP1_SPAN-articleLarge.jpg"", ""height""=>360, ""subtype""=>""xlarge"", ""legacy""=>{""xlargewidth""=>""600"", ""xlarge""=>""images/2012/01/01/travel/01EXP1_SPAN/01EXP1_SPAN-articleLarge.jpg"", ""xlargeheight""=>""360""}, ""type""=>""image""}, {""width""=>75, ""url""=>""images/2012/01/01/travel/01EXP1_SPAN/01EXP1_SPAN-thumbStandard.jpg"", ""height""=>75, ""subtype""=>""thumbnail"", ""legacy""=>{""thumbnailheight""=>""75"", ""thumbnail""=>""images/2012/01/01/travel/01EXP1_SPAN/01EXP1_SPAN-thumbStandard.jpg"", ""thumbnailwidth""=>""75""}, ""type""=>""image""}]","Australia by Sail, Manning My Own Ship","[{""rank""=>""1"", ""is_major""=>""Y"", ""value""=>""Travel and Vacations"", ""name""=>""subject""}, {""rank""=>""4"", ""is_major""=>""Y"", ""value""=>""Queensland (Australia)"", ""name""=>""glocations""}, {""rank""=>""2"", ""is_major""=>""Y"", ""value""=>""Sailboats and Sailing"", ""name""=>""subject""}, {""rank""=>""4"", ""is_major""=>""Y"", ""value""=>""Australia"", ""name""=>""glocations""}]",2012-01-01T00:00:00Z,article,Travel,Travel,,"{""contributor""=>"""", ""person""=>[{""organization""=>"""", ""role""=>""reported"", ""firstname""=>""Ethan"", ""rank""=>1, ""lastname""=>""TODRAS-WHITEHILL""}], ""original""=>""By ETHAN TODRAS-WHITEHILL""}",News,515b7ed1fdc59278db00b5f5,1598
http://query.nytimes.com/gst/fullpage.html?res=9E0CE0DF1F3DF932A35752C0A9649D8B63,"'BLOOD KNOT,'' the 1961 play that vaulted Athol Fugard into international prominence, features two young South African men, one black and one white, grappling over what the world owes them. ''The Train Driver,'' which Mr. Fugard, above, wrote in...","'BLOOD KNOT,'' the 1961 play that vaulted Athol Fugard into international prominence, features two young South African men, one black and one white, grappling over what the world owes them. ''The Train Driver,'' which Mr. Fugard, above, wrote in 2010, features two older South African men, one black and one white, grappling over what they owe the world. These works bookend a rich career for Mr. Fugard, who turns 80 this June and is being honored this season with four major New York productions. These two plays, along with the 1989 political drama ''My Children! My Africa!,'' make up a big part of the Signature Theater Company's inaugural season in its new home. But first comes ''The Road to Mecca,'' which opens Jan. 17 at the Roundabout Theater Company's American Airlines Theater. Rosemary Harris stars in the 1984 drama as Miss Helen, an Afrikaner widow who earns the mistrust of her village when she begins filling her yard with ambitious, whimsical sculptures after the death of her husband.",South African playwright Athol Fugard reflects on Signature Theater Company's inaugural season in its new home. Photos (M)2,4,[],The New York Times,[],South Africa's Conscience Reflects,"[{""name""=>""persons"", ""value""=>""FUGARD, ATHOL""}, {""name""=>""organizations"", ""value""=>""SIGNATURE THEATER CO""}, {""name""=>""subject"", ""value""=>""THEATER""}]",2012-01-01T00:00:00Z,article,Arts and Leisure Desk,Arts; Theater,,"{""person""=>[{""organization""=>"""", ""role""=>""reported"", ""firstname""=>""Eric"", ""rank""=>1, ""lastname""=>""GRODE""}], ""original""=>""By ERIC GRODE""}",News,4fd2997e8eb7c8105d8771a0,322
http://www.nytimes.com/2012/01/01/us/if-2011-was-any-indication-hold-on-to-your-hats-in-2012.html,Here’s hoping the next year brings some resolution. Texas Tribune reporters take a look at what to expect in 2012.,"Texans will close out 2011 with more questions than answers: How will Gov. Rick Perry's presidential bid play out? How will lawmakers' multibillion-dollar budget cuts affect education, Medicaid and health care? Will the courts ever decide on new State House, Senate and Congressional districts so Texas can hold elections? Here's hoping the next year brings some resolution. Texas Tribune reporters take a look at what to expect in 2012 -- from the continuing Texas drought and debates over transparency in higher education to allegations of prosecutorial misconduct and a high-profile presidential election across Texas' southern border.",,25A,[],The New York Times,"[{""url""=>""images/2012/01/01/us/01TTPERRY/01TTPERRY-thumbStandard.jpg"", ""subtype""=>""thumbnail"", ""legacy""=>{""hasthumbnail""=>""Y"", ""thumbnailheight""=>75, ""thumbnail""=>""images/2012/01/01/us/01TTPERRY/01TTPERRY-thumbStandard.jpg""}, ""type""=>""image"", ""height""=>75}, {""width""=>600, ""url""=>""images/2012/01/01/us/01TTPERRY/01TTPERRY-articleLarge.jpg"", ""height""=>330, ""subtype""=>""xlarge"", ""legacy""=>{""xlargewidth""=>600, ""xlargeheight""=>330, ""xlarge""=>""images/2012/01/01/us/01TTPERRY/01TTPERRY-articleLarge.jpg"", ""hasxlarge""=>""Y""}, ""type""=>""image""}]","If 2011 Was Any Indication, Hold On to Your Hats in 2012","[{""name""=>""persons"", ""value""=>""PERRY, RICK""}, {""name""=>""glocations"", ""value""=>""TEXAS""}, {""name""=>""subject"", ""value""=>""DROUGHT""}, {""name""=>""subject"", ""value""=>""EDUCATION (K-12)""}, {""name""=>""subject"", ""value""=>""HEALTH INSURANCE AND MANAGED CARE""}, {""name""=>""subject"", ""value""=>""STATE LEGISLATURES""}, {""name""=>""subject"", ""value""=>""POLITICS AND GOVERNMENT""}, {""name""=>""subject"", ""value""=>""IMMIGRATION AND EMIGRATION""}, {""name""=>""subject"", ""value""=>""BUDGETS AND BUDGETING""}]",2012-01-01T00:00:00Z,article,National Desk,Education; Health; U.S.,,"{""organization""=>""THE TEXAS TRIBUNE"", ""original""=>""By THE TEXAS TRIBUNE"", ""person""=>[]}",News,4fd2a7238eb7c8105d88fc79,2013
http://query.nytimes.com/gst/fullpage.html?res=9F06E4DA123EF932A35752C0A9649D8B63,"About the Best Sellers:    These lists are an expanded version of those appearing in the January 1, 2012 print edition of the Book Review, reflecting sales for the week ending December 17, 2011. An asterisk (*) indicates that a book's sales are...","About the Best Sellers: These lists are an expanded version of those appearing in the January 1, 2012 print edition of the Book Review, reflecting sales for the week ending December 17, 2011. An asterisk (*) indicates that a book's sales are barely distinguishable from those of the book above it. A dagger (†) indicates that some retailers report receiving bulk orders. For an explanation of our methodology, visit http://www.nytimes.com/best-sellers.",,22,[],The New York Times,[],"Best Sellers: Children's Paperback Books: Sunday, January 1st 2012",[],2012-01-01T00:00:00Z,article,Book Review Desk,Arts; Books,,,List,4fd2a7238eb7c8105d88fc88,327
http://query.nytimes.com/gst/fullpage.html?res=9B00E3DF123AF932A35752C0A9649D8B63,"SOREK--Moshe, M.D.,passed away December 19, 2011. Born November 2, 1936 to Hannah and Aharon Souraski in Haifa, Israel. A graduate of the Hebrew University Medical School in Jerusalem, Moshe emigrated to the United States and started his medical...","SOREK--Moshe, M.D.,passed away December 19, 2011. Born November 2, 1936 to Hannah and Aharon Souraski in Haifa, Israel. A graduate of the Hebrew University Medical School in Jerusalem, Moshe emigrated to the United States and started his medical career at the Mount Sinai Medical Center in New York City. Thereafter, for twenty five years, he headed the department of Nuclear Medicine at Brookdale Hospital in Brooklyn, NY. Dr. Sorek was a talented physician and an inspiring teacher. He will be loved and missed by his wife Dalia, son Joe, daughters Michelle and Ruth, grandchildren Molly and Nate, brother Natan and his family, and relatives in Israel. Interment was in Scottsdale, Arizona.",,24,[],The New York Times,[],"Paid Notice: Deaths  SOREK, MOSHE, M.D.","[{""name""=>""persons"", ""value""=>""SOREK, MOSHE, M.D.""}]",2012-01-01T00:00:00Z,article,Classified,Paid Death Notices,,,Paid Death Notice,4fd2a4208eb7c8105d88a099,111
http://query.nytimes.com/gst/fullpage.html?res=950CE4DA123EF932A35752C0A9649D8B63,"About the Best Sellers:    These lists are an expanded version of those appearing in the January 1, 2012 print edition of the Book Review, reflecting sales for the week ending December 17, 2011. An asterisk (*) indicates that a book's sales are...","About the Best Sellers: These lists are an expanded version of those appearing in the January 1, 2012 print edition of the Book Review, reflecting sales for the week ending December 17, 2011. An asterisk (*) indicates that a book's sales are barely distinguishable from those of the book above it. A dagger (†) indicates that some retailers report receiving bulk orders. For an explanation of our methodology, visit http://www.nytimes.com/best-sellers.",,21,[],The New York Times,[],"Best Sellers: Hardcover Advice, How-To And Miscellaneous: Sunday, January 1st 2012",[],2012-01-01T00:00:00Z,article,Book Review Desk,Arts; Books,,,List,4fd297d18eb7c8105d874684,349
http://www.nytimes.com/2012/01/01/nyregion/events-in-westchester.html,A guide to cultural and recreational events in the Hudson Valley.,A guide to cultural and recreational events in the Hudson Valley. Items for the calendar should be sent at least three weeks in advance to westweek@nytimes.com. Comedy,,8,[],The New York Times,[],Westchester,"[{""name""=>""glocations"", ""value""=>""WESTCHESTER COUNTY (NY)""}, {""name""=>""subject"", ""value""=>""CULTURE (ARTS)""}, {""name""=>""subject"", ""value""=>""ART""}]",2012-01-01T00:00:00Z,article,Metropolitan Desk,New York and Region,,,Schedule,4fd2ad818eb7c8105d89b522,2806
http://query.nytimes.com/gst/fullpage.html?res=9E04E4DF123AF932A35752C0A9649D8B63,"MINDELL--Marvin I. Pittsford, New York: Passed away on December 27, 2011 at age 79. Predeceased by his sister, June Gelbart. He is survived by Phyllis Mindell, his devoted wife of 53 years, and their children, Joseph (Ossie Borosh) Mindell and David...","MINDELL--Marvin I. Pittsford, New York: Passed away on December 27, 2011 at age 79. Predeceased by his sister, June Gelbart. He is survived by Phyllis Mindell, his devoted wife of 53 years, and their children, Joseph (Ossie Borosh) Mindell and David (Pamela) Mindell; grandchildren, Arye, Samuel, Lucia, and Clara Mindell; sister, Patricia (Guyon) Pancer; nieces, nephews, great-nieces, and great-nephews. Donations may be made to Temple Sinai, Gilda's Club or Interlakes Foundation. To leave a message for the family, visit: BrightonMemorialChapel.com",,24,[],The New York Times,[],"Paid Notice: Deaths  MINDELL, MARVIN I","[{""name""=>""persons"", ""value""=>""MINDELL, MARVIN I""}]",2012-01-01T00:00:00Z,article,Classified,Paid Death Notices,,,Paid Death Notice,4fd2ad818eb7c8105d89b52b,80
http://query.nytimes.com/gst/fullpage.html?res=9907E2DF123AF932A35752C0A9649D8B63,"STEVENS--Herbert J. You are in our thoughts & hearts always. One can never replace the irreplaceable. Love, your family","STEVENS--Herbert J. You are in our thoughts & hearts always. One can never replace the irreplaceable. Love, your family",,24,[],The New York Times,[],"Paid Notice: Memorials  STEVENS, HERBERT J","[{""name""=>""persons"", ""value""=>""STEVENS, HERBERT J""}]",2012-01-01T00:00:00Z,article,Classified,Paid Death Notices,,,Paid Death Notice,4fd2ad818eb7c8105d89b531,19
http://www.nytimes.com/2012/01/01/books/review/buckley.html,Readers respond to a recent review of Carl T. Bogus’s “Buckley: William F. Buckley Jr. and the Rise of American Conservatism.”,"To the Editor: Geoffrey Kabaservice says Carl T. Bogus's biography ''Buckley: William F. Buckley Jr. and the Rise of American Conservatism'' fails to grasp ''the history of the conservative movement whole'' (''Right Man, Right Time,'' Dec. 11). But Kabaservice himself fails to grasp -- or at least does not mention -- what it is that ties Edmund Burke (the originator of modern conservatism), Russell Kirk (one of Burke's ''latter-day adherents'') and Buckley: their staunch support of class differences and domination by elites.",,5,[],The New York Times,[],Buckley',"[{""name""=>""subject"", ""value""=>""BOOKS AND LITERATURE""}]",2012-01-01T00:00:00Z,article,Book Review Desk,Arts; Books; Opinion,,,Letter,4fd2ae198eb7c8105d89b995,285
http://query.nytimes.com/gst/fullpage.html?res=9B00E3DF123AF932A35752C0A9649D8B63,"SOREK--Moshe, M.D.,passed away December 19, 2011. Born November 2, 1936 to Hannah and Aharon Souraski in Haifa, Israel. A graduate of the Hebrew University Medical School in Jerusalem, Moshe emigrated to the United States and started his medical...","SOREK--Moshe, M.D.,passed away December 19, 2011. Born November 2, 1936 to Hannah and Aharon Souraski in Haifa, Israel. A graduate of the Hebrew University Medical School in Jerusalem, Moshe emigrated to the United States and started his medical career at the Mount Sinai Medical Center in New York City. Thereafter, for twenty five years, he headed the department of Nuclear Medicine at Brookdale Hospital in Brooklyn, NY. Dr. Sorek was a talented physician and an inspiring teacher. He will be loved and missed by his wife Dalia, son Joe, daughters Michelle and Ruth, grandchildren Molly and Nate, brother Natan and his family, and relatives in Israel. Interment was in Scottsdale, Arizona.",,24,[],The New York Times,[],"Paid Notice: Deaths  SOREK, MOSHE, M.D.","[{""name""=>""persons"", ""value""=>""SOREK, MOSHE, M.D.""}]",2012-01-01T00:00:00Z,article,Classified,Paid Death Notices,,,Paid Death Notice,4fd2a4208eb7c8105d88a099,111
http://www.nytimes.com/2012/01/01/us/politics/obama-signs-military-spending-bill.html,President Obama had opposed provisions of a $662 billion spending measure that would have forced him to try terrorism suspects in military courts and impose strict oil sanctions on Iran.,President Obama had opposed provisions of a $662 billion spending measure that would have forced him to try terrorism suspects in military courts and impose strict oil sanctions on Iran.,,22,[],The New York Times,[],"After Struggle on Detainees, Obama Signs Defense Bill","[{""rank""=>""11"", ""is_major""=>""Y"", ""value""=>""United States Defense and Military Forces"", ""name""=>""subject""}, {""rank""=>""5"", ""is_major""=>""Y"", ""value""=>""Detainees"", ""name""=>""subject""}, {""rank""=>""1"", ""is_major""=>""Y"", ""value""=>""Obama, Barack"", ""name""=>""persons""}, {""rank""=>""8"", ""is_major""=>""N"", ""value""=>""Embargoes and Economic Sanctions"", ""name""=>""subject""}, {""rank""=>""6"", ""is_major""=>""Y"", ""value""=>""Iran"", ""name""=>""glocations""}, {""rank""=>""9"", ""is_major""=>""Y"", ""value""=>""Oil (Petroleum) and Gasoline"", ""name""=>""subject""}, {""rank""=>""7"", ""is_major""=>""N"", ""value""=>""United States Politics and Government"", ""name""=>""subject""}, {""rank""=>""3"", ""is_major""=>""Y"", ""value""=>""Federal Budget (US)"", ""name""=>""subject""}, {""rank""=>""2"", ""is_major""=>""N"", ""value""=>""Law and Legislation"", ""name""=>""subject""}, {""rank""=>""10"", ""is_major""=>""N"", ""value""=>""Nuclear Energy"", ""name""=>""subject""}, {""rank""=>""4"", ""is_major""=>""N"", ""value""=>""Defense Department"", ""name""=>""organizations""}]",2012-01-01T00:00:00Z,article,National,U.S.,,"{""contributor""=>"""", ""person""=>[{""organization""=>"""", ""role""=>""reported"", ""firstname""=>""Mark"", ""rank""=>1, ""lastname""=>""LANDLER""}], ""original""=>""By MARK LANDLER""}",News,515b7c94fdc59278db00b342,614
http://www.nytimes.com/2012/01/01/sports/tennis/djokovic-defeats-ferrer-in-abu-dhabi-exhibition.html,"Novak Djokovic defeated David Ferrer, 6-2, 6-1, to win the World Tennis Championship exhibition tournament in Abu Dhabi, United Arab Emirates.","Novak Djokovic defeated David Ferrer, 6-2, 6-1, to win the World Tennis Championship exhibition tournament in Abu Dhabi, United Arab Emirates.",,6,[],The New York Times,[],Djokovic Defeats Ferrer in Abu Dhabi Exhibition,"[{""rank""=>""2"", ""is_major""=>""Y"", ""value""=>""Djokovic, Novak"", ""name""=>""persons""}, {""rank""=>""1"", ""is_major""=>""Y"", ""value""=>""Tennis"", ""name""=>""subject""}, {""rank""=>""3"", ""is_major""=>""Y"", ""value""=>""Ferrer, David"", ""name""=>""persons""}]",2012-01-01T00:00:00Z,article,Sports,Sports,,"{""contributor""=>"""", ""person""=>[], ""original""=>""By THE ASSOCIATED PRESS"", ""organization""=>""THE ASSOCIATED PRESS""}",Brief,515b7c96fdc59278db00b344,118
http://www.nytimes.com/2012/01/01/sports/track-officials-loosen-sponsorship-rules-for-athletes.html,"Top track athletes can earn hundreds of thousands of dollars a year, but most athletes struggle to make enough money from sponsorships.","Top track athletes can earn hundreds of thousands of dollars a year, but most athletes struggle to make enough money from sponsorships.",,2,[],The New York Times,"[{""width""=>600, ""url""=>""images/2012/01/01/sports/Track2/Track2-articleLarge.jpg"", ""height""=>330, ""subtype""=>""xlarge"", ""legacy""=>{""xlargewidth""=>""600"", ""xlarge""=>""images/2012/01/01/sports/Track2/Track2-articleLarge.jpg"", ""xlargeheight""=>""330""}, ""type""=>""image""}, {""width""=>75, ""url""=>""images/2012/01/01/sports/Track1/Track1-thumbStandard.jpg"", ""height""=>75, ""subtype""=>""thumbnail"", ""legacy""=>{""thumbnailheight""=>""75"", ""thumbnail""=>""images/2012/01/01/sports/Track1/Track1-thumbStandard.jpg"", ""thumbnailwidth""=>""75""}, ""type""=>""image""}]","As Sponsorships Dwindle, Track Officials Loosen the Rules for Athletes","[{""rank""=>""5"", ""is_major""=>""N"", ""value""=>""Nelson, Adam"", ""name""=>""persons""}, {""rank""=>""1"", ""is_major""=>""Y"", ""value""=>""Track and Field"", ""name""=>""subject""}, {""rank""=>""6"", ""is_major""=>""N"", ""value""=>""Logos"", ""name""=>""subject""}, {""rank""=>""7"", ""is_major""=>""N"", ""value""=>""Advertising and Marketing"", ""name""=>""subject""}, {""rank""=>""3"", ""is_major""=>""N"", ""value""=>""USA Track and Field"", ""name""=>""organizations""}, {""rank""=>""2"", ""is_major""=>""N"", ""value""=>""Olympic Games (2012)"", ""name""=>""subject""}, {""rank""=>""4"", ""is_major""=>""N"", ""value""=>""Fleshman, Lauren"", ""name""=>""persons""}]",2012-01-01T00:00:00Z,article,Sports,Sports,,"{""contributor""=>"""", ""person""=>[{""organization""=>"""", ""role""=>""reported"", ""firstname""=>""Jer"", ""rank""=>1, ""lastname""=>""Eacute""}], ""original""=>""By JER&Eacute; LONGMAN""}",News,515b7ca7fdc59278db00b356,1183
http://www.nytimes.com/2012/01/01/opinion/sunday/bruni-the-iowa-caucuses-bitter-harvest.html,Extreme positions on the campaign trail in Iowa do damage to the Republican Party.,Extreme positions on the campaign trail in Iowa do damage to the Republican Party.,,3,[],The New York Times,"[{""width""=>190, ""url""=>""images/2011/06/24/opinion/Bruni_new/Bruni_new-thumbWide.jpg"", ""height""=>126, ""subtype""=>""wide"", ""legacy""=>{""wide""=>""images/2011/06/24/opinion/Bruni_new/Bruni_new-thumbWide.jpg"", ""wideheight""=>""126"", ""widewidth""=>""190""}, ""type""=>""image""}, {""width""=>600, ""url""=>""images/2011/06/24/opinion/Bruni_new/Bruni_new-articleLarge.jpg"", ""height""=>900, ""subtype""=>""xlarge"", ""legacy""=>{""xlargewidth""=>""600"", ""xlarge""=>""images/2011/06/24/opinion/Bruni_new/Bruni_new-articleLarge.jpg"", ""xlargeheight""=>""900""}, ""type""=>""image""}, {""width""=>75, ""url""=>""images/2012/01/01/sunday-review/01BRUNI/01BRUNI-thumbStandard.jpg"", ""height""=>75, ""subtype""=>""thumbnail"", ""legacy""=>{""thumbnailheight""=>""75"", ""thumbnail""=>""images/2012/01/01/sunday-review/01BRUNI/01BRUNI-thumbStandard.jpg"", ""thumbnailwidth""=>""75""}, ""type""=>""image""}]",Iowa’s Harvest,"[{""rank""=>""11"", ""is_major""=>""N"", ""value""=>""Primaries and Caucuses"", ""name""=>""subject""}, {""rank""=>""5"", ""is_major""=>""N"", ""value""=>""Fringe Groups and Movements"", ""name""=>""subject""}, {""rank""=>""9"", ""is_major""=>""N"", ""value""=>""Arpaio, Joseph M"", ""name""=>""persons""}, {""rank""=>""7"", ""is_major""=>""N"", ""value""=>""Paul, Ron"", ""name""=>""persons""}, {""rank""=>""3"", ""is_major""=>""Y"", ""value""=>""Presidential Election of 2012"", ""name""=>""subject""}, {""rank""=>""6"", ""is_major""=>""N"", ""value""=>""Romney, Mitt"", ""name""=>""persons""}, {""rank""=>""8"", ""is_major""=>""N"", ""value""=>""Perry, Rick"", ""name""=>""persons""}, {""rank""=>""10"", ""is_major""=>""N"", ""value""=>""Santorum, Rick"", ""name""=>""persons""}, {""rank""=>""1"", ""is_major""=>""N"", ""value""=>""Republican Party"", ""name""=>""organizations""}, {""rank""=>""2"", ""is_major""=>""Y"", ""value""=>""Iowa"", ""name""=>""glocations""}, {""rank""=>""4"", ""is_major""=>""N"", ""value""=>""United States Politics and Government"", ""name""=>""subject""}]",2012-01-01T00:00:00Z,article,Editorial,Opinion,,"{""contributor""=>"""", ""person""=>[{""organization""=>"""", ""role""=>""reported"", ""firstname""=>""Frank"", ""rank""=>1, ""lastname""=>""BRUNI""}], ""original""=>""By FRANK BRUNI""}",Op-Ed,515b7cbffdc59278db00b36e,1170
http://www.nytimes.com/2012/01/01/business/2011-a-year-of-me-firsts-in-business-fair-game.html,Make taxpayers — or your investors — pay for your mistakes. Kick the deficit can down the road. The last year offered these and other examples of the world’s financial follies.,Make taxpayers — or your investors — pay for your mistakes. Kick the deficit can down the road. The last year offered these and other examples of the world’s financial follies.,,1,[],The New York Times,"[{""width""=>75, ""url""=>""images/2010/04/19/business/morgenson/morgenson-thumbStandard.jpg"", ""height""=>75, ""subtype""=>""thumbnail"", ""legacy""=>{""thumbnailheight""=>""75"", ""thumbnail""=>""images/2010/04/19/business/morgenson/morgenson-thumbStandard.jpg"", ""thumbnailwidth""=>""75""}, ""type""=>""image""}]","A Year of Me-Firsts, and of Lessons Relearned","[{""rank""=>""5"", ""is_major""=>""N"", ""value""=>""European Sovereign Debt Crisis (2010- )"", ""name""=>""subject""}, {""rank""=>""1"", ""is_major""=>""Y"", ""value""=>""Banking and Financial Institutions"", ""name""=>""subject""}, {""rank""=>""3"", ""is_major""=>""N"", ""value""=>""Federal Budget (US)"", ""name""=>""subject""}, {""rank""=>""2"", ""is_major""=>""N"", ""value""=>""Mortgages"", ""name""=>""subject""}, {""rank""=>""4"", ""is_major""=>""N"", ""value""=>""Subprime Mortgage Crisis"", ""name""=>""subject""}]",2012-01-01T00:00:00Z,article,NAT,Business Day,,"{""contributor""=>"""", ""person""=>[{""organization""=>"""", ""role""=>""reported"", ""firstname""=>""Gretchen"", ""rank""=>1, ""lastname""=>""MORGENSON""}], ""original""=>""By GRETCHEN MORGENSON""}",News,515b7d19fdc59278db00b3e3,931
